Route_Index,Depot_ID,Vehicle_ID,Seq,Customer_ID,Latitude,Longitude
919,D001_3,V0049,0,Z659_C007991,10.8823,106.594
920,D001_3,V0049,0,Z660_C007829,10.883,106.595
921,D001_3,V0049,0,Z661_C012826,10.8783,106.597
922,D001_3,V0049,0,Z662_C030175,10.8775,106.601
923,D001_3,V0049,0,Z663_C011461,10.8773,106.605
924,D001_3,V0049,0,Z664_C026909,10.8812,106.607
925,D001_3,V0086,0,Z665_C012365,10.8709,106.598
926,D001_3,V0049,0,Z666_C032573,10.8722,106.601
927,D001_3,V0049,0,Z667_C015074,10.8668,106.601
928,D001_3,V0086,0,Z668_C018807,10.8756,106.601
929,D001_3,V0049,0,Z669_C031950,10.8719,106.588
930,D001_3,V0049,0,Z670_C018920,10.871,106.592
931,D001_3,V0049,0,Z671_C020200,10.875,106.593
932,D001_3,V0049,0,Z672_C027255,10.8764,106.594
933,D001_3,V0086,0,Z673_C033745,10.8755,106.6
934,D001_3,V0049,0,Z674_C034971,10.869,106.587
935,D001_3,V0049,0,Z675_C022677,10.8655,106.591
936,D001_3,V0086,0,Z676_C006318,10.8231,106.71
937,D001_3,V0086,0,Z677_C001471,10.8196,106.712
938,D001_3,V0086,0,Z678_C013110,10.823,106.715
939,D001_3,V0049,0,Z679_C036235,10.825,106.718
940,D001_3,V0086,0,Z680_C006989,10.8257,106.712
941,D001_3,V0086,0,Z681_C014672,10.8136,106.718
942,D001_3,V0049,0,Z682_C036669,10.8287,106.725
943,D001_3,V0049,0,Z683_C018496,10.8175,106.716
944,D001_3,V0049,0,Z684_C044574,10.8339,106.7
945,D001_3,V0049,0,Z685_C022628,10.8384,106.7
946,D001_3,V0086,0,Z686_C022724,10.8296,106.704
947,D001_3,V0049,0,Z687_C007008,10.8325,106.706
948,D001_3,V0086,0,Z688_C049439,10.8348,106.709
949,D001_3,V0049,0,Z689_C019264,10.8374,106.716
950,D001_3,V0086,0,Z690_C020328,10.8285,106.715
951,D001_3,V0086,0,Z691_C030840,10.8282,106.71
952,D001_3,V0049,0,Z692_C008532,10.8275,106.709
953,D001_3,V0086,0,Z693_C031172,10.8201,106.695
954,D001_3,V0086,0,Z694_C012303,10.8352,106.698
955,D001_3,V0086,0,Z695_C046709,10.8323,106.698
956,D001_3,V0049,0,Z696_C013523,10.8294,106.693
957,D001_3,V0086,0,Z697_C022899,10.8279,106.693
958,D001_3,V0049,0,Z698_C035408,10.8341,106.693
959,D001_3,V0049,0,Z699_C038580,10.8216,106.689
960,D001_3,V0049,0,Z700_C006762,10.8232,106.687
961,D001_3,V0049,0,Z701_C015079,10.815,106.693
962,D001_3,V0049,0,Z702_C028202,10.8159,106.694
963,D001_3,V0086,0,Z703_C020502,10.8222,106.693
964,D001_3,V0049,0,Z704_C038273,10.7983,106.706
965,D001_3,V0086,0,Z705_C005636,10.8042,106.704
966,D001_3,V0049,0,Z706_C021238,10.8176,106.703
967,D001_3,V0049,0,Z707_C008799,10.8121,106.703
968,D001_3,V0086,0,Z708_C019498,10.8094,106.708
969,D001_3,V0049,0,Z709_C002403,10.8103,106.706
970,D001_3,V0086,0,Z710_C023110,10.8135,106.708
971,D001_3,V0086,0,Z711_C020415,10.8067,106.708
972,D001_3,V0086,0,Z712_C047997,10.8091,106.702
973,D001_3,V0049,0,Z713_C009381,10.8087,106.699
974,D001_3,V0086,0,Z714_C014744,10.8048,106.704
975,D001_3,V0086,0,Z715_C001725,10.8125,106.714
976,D001_3,V0086,0,Z716_C015598,10.819,106.711
977,D001_3,V0049,0,Z717_C013226,10.8188,106.709
978,D001_3,V0086,0,Z718_C032447,10.821,106.71
979,D001_3,V0086,0,Z719_C015835,10.8177,106.711
980,D001_3,V0049,0,Z720_C016670,10.823,106.707
981,D001_3,V0049,0,Z721_C025363,10.8211,106.703
982,D001_3,V0049,0,Z722_C037477,10.8213,106.707
983,D001_3,V0086,0,Z723_C009714,10.8176,106.704
984,D001_3,V0049,0,Z724_C033525,10.8274,106.698
985,D001_3,V0086,0,Z725_C012516,10.8318,106.698
986,D001_3,V0049,0,Z726_C022592,10.8288,106.701
987,D001_3,V0049,0,Z727_C026167,10.8208,106.702
988,D001_3,V0086,0,Z728_C008335,10.8154,106.699
989,D001_3,V0086,0,Z729_C013464,10.8142,106.699
990,D001_3,V0086,0,Z730_C021546,10.809,106.696
991,D001_3,V0086,0,Z731_C001722,10.8272,106.704
992,D001_3,V0086,0,Z732_C009515,10.8245,106.7
993,D001_3,V0049,0,Z733_C016093,10.8213,106.698
994,D001_3,V0049,0,Z734_C015661,10.8159,106.696
995,D001_3,V0086,0,Z735_C021825,10.8281,106.702
996,D001_3,V0086,0,Z736_C049929,10.8641,106.653
997,D001_3,V0049,0,Z737_C008020,10.8665,106.66
998,D001_3,V0049,0,Z738_C012994,10.8621,106.659
999,D001_3,V0049,0,Z739_C030836,10.8679,106.653
1000,D001_3,V0049,0,Z740_C022093,10.8626,106.652
1001,D001_3,V0049,0,Z741_C025379,10.8559,106.651
1002,D001_3,V0049,0,Z742_C043132,10.8607,106.65
1003,D001_3,V0086,0,Z743_C009627,10.86,106.65
1004,D001_3,V0049,0,Z744_C043164,10.8591,106.649
1005,D001_3,V0086,0,Z745_C030176,10.857,106.66
1006,D001_3,V0049,0,Z746_C019637,10.8594,106.656
1007,D001_3,V0049,0,Z747_C010781,10.8576,106.653
1008,D001_3,V0086,0,Z748_C043358,10.8588,106.657
1009,D001_3,V0049,0,Z749_C020723,10.8538,106.657
1010,D001_3,V0049,0,Z750_C030349,10.8553,106.662
1011,D001_3,V0049,0,Z751_C019800,10.8474,106.657
1012,D001_3,V0049,0,Z752_C032089,10.8434,106.66
1013,D001_3,V0049,0,Z753_C025604,10.851,106.646
1014,D001_3,V0049,0,Z754_C039308,10.8538,106.653
1015,D001_3,V0049,0,Z755_C030179,10.8536,106.656
1016,D001_3,V0086,0,Z756_C038960,10.8539,106.65
1017,D001_3,V0049,0,Z757_C037478,10.8493,106.65
1018,D001_3,V0049,0,Z758_C020355,10.8475,106.651
1019,D001_3,V0086,0,Z759_C023243,10.8821,106.641
1020,D001_3,V0049,0,Z760_C020239,10.8762,106.641
1021,D001_3,V0049,0,Z761_C011621,10.871,106.653
1022,D001_3,V0049,0,Z762_C002220,10.8724,106.645
1023,D001_3,V0049,0,Z763_C031641,10.871,106.642
1024,D001_3,V0049,0,Z764_C000130,10.8709,106.634
1025,D001_3,V0049,0,Z765_C018602,10.8723,106.64
1026,D001_3,V0086,0,Z766_C013333,10.8668,106.634
1027,D001_3,V0049,0,Z767_C016651,10.8678,106.641
1028,D001_3,V0049,0,Z768_C023221,10.8679,106.639
1029,D001_3,V0086,0,Z769_C036613,10.8599,106.638
1030,D001_3,V0049,0,Z770_C021742,10.8647,106.637
1031,D001_3,V0086,0,Z771_C013913,10.8652,106.632
1032,D001_3,V0086,0,Z772_C003469,10.8684,106.646
1033,D001_3,V0049,0,Z773_C011269,10.8689,106.651
1034,D001_3,V0086,0,Z774_C041431,10.8672,106.646
1035,D001_3,V0049,0,Z775_C004124,10.8634,106.646
1036,D001_3,V0049,0,Z776_C044998,10.8592,106.646
1037,D001_3,V0049,0,Z777_C018660,10.8601,106.644
1038,D001_3,V0049,0,Z778_C027575,10.8619,106.643
1039,D001_3,V0086,0,Z779_C027675,10.8546,106.641
1040,D001_3,V0049,0,Z780_C036946,10.8584,106.64
1041,D001_3,V0049,0,Z781_C027299,10.8615,106.641
1042,D001_3,V0049,0,Z782_C027065,10.8597,106.632
1043,D001_3,V0049,0,Z783_C027379,10.8534,106.631
1044,D001_3,V0049,0,Z784_C044268,10.8596,106.63
1045,D001_3,V0049,0,Z785_C023002,10.8565,106.628
1046,D001_3,V0049,0,Z786_C023574,10.8577,106.625
1047,D001_3,V0086,0,Z787_C025117,10.853,106.621
1048,D001_3,V0086,0,Z788_C049217,10.851,106.622
1049,D001_3,V0049,0,Z789_C000990,10.8581,106.638
1050,D001_3,V0049,0,Z790_C040976,10.8533,106.637
1051,D001_3,V0049,0,Z791_C004778,10.8437,106.64
1052,D001_3,V0049,0,Z792_C021580,10.8484,106.635
1053,D001_3,V0049,0,Z793_C003438,10.8489,106.645
1054,D001_3,V0049,0,Z794_C027475,10.8085,106.644
1055,D001_3,V0086,0,Z795_C020321,10.8157,106.643
1056,D001_3,V0049,0,Z796_C030319,10.8115,106.645
1057,D001_3,V0049,0,Z797_C003410,10.8,106.63
1058,D001_3,V0049,0,Z798_C031532,10.7972,106.624
1059,D001_3,V0049,0,Z799_C014105,10.814,106.639
1060,D001_3,V0086,0,Z800_C034882,10.8053,106.642
1061,D001_3,V0049,0,Z801_C018032,10.8062,106.635
1062,D001_3,V0049,0,Z802_C041561,10.8143,106.652
1063,D001_3,V0049,0,Z803_C005911,10.8157,106.654
1064,D001_3,V0086,0,Z804_C034206,10.8104,106.655
1065,D001_3,V0049,0,Z805_C037714,10.8135,106.661
1066,D001_3,V0049,0,Z806_C012829,10.8148,106.65
1067,D001_3,V0086,0,Z807_C045919,10.8107,106.648
1068,D001_3,V0049,0,Z808_C018895,10.7956,106.639
1069,D001_3,V0049,0,Z809_C014416,10.7992,106.637
1070,D001_3,V0049,0,Z810_C042682,10.7895,106.629
1071,D001_3,V0049,0,Z811_C024020,10.7939,106.626
1072,D001_3,V0086,0,Z812_C013005,10.7909,106.636
1073,D001_3,V0049,0,Z813_C005045,10.7926,106.637
1074,D001_3,V0049,0,Z814_C013645,10.7906,106.64
1075,D001_3,V0049,0,Z815_C024416,10.7921,106.641
1076,D001_3,V0049,0,Z816_C045886,10.7776,106.639
1077,D001_3,V0049,0,Z817_C022032,10.781,106.639
1078,D001_3,V0049,0,Z818_C014016,10.7908,106.647
1079,D001_3,V0049,0,Z819_C011823,10.7889,106.647
1080,D001_3,V0086,0,Z820_C032999,10.783,106.655
1081,D001_3,V0049,0,Z821_C009374,10.789,106.653
1082,D001_3,V0049,0,Z822_C001928,10.7943,106.647
1083,D001_3,V0049,0,Z823_C032112,10.8044,106.653
1084,D001_3,V0049,0,Z824_C027665,10.807,106.653
1085,D001_3,V0086,0,Z825_C009655,10.8024,106.649
1086,D001_3,V0049,0,Z826_C040412,10.8025,106.646
1087,D001_3,V0086,0,Z827_C044074,10.7949,106.647
1088,D001_3,V0049,0,Z828_C025876,10.8003,106.662
1089,D001_3,V0049,0,Z829_C013008,10.7894,106.655
1090,D001_3,V0086,0,Z830_C000071,10.7856,106.658
1091,D001_3,V0049,0,Z831_C006368,10.7939,106.657
1092,D001_3,V0049,0,Z832_C007113,10.7848,106.665
1093,D001_3,V0049,0,Z833_C027071,10.796,106.665
1094,D001_3,V0049,0,Z834_C017819,10.7932,106.659
1095,D001_3,V0049,0,Z835_C035781,10.8062,106.659
1096,D001_3,V0049,0,Z836_C024435,10.8066,106.656
1097,D001_3,V0049,0,Z837_C007402,10.8099,106.655
1098,D001_3,V0049,0,Z838_C012278,10.802,106.658
1099,D001_3,V0086,0,Z839_C028788,10.8044,106.661
1100,D001_3,V0086,0,Z840_C024168,10.8016,106.658
1101,D001_3,V0049,0,Z841_C034912,10.8122,106.666
1102,D001_3,V0049,0,Z842_C049578,10.8087,106.66
1103,D001_3,V0049,0,Z843_C022873,10.8082,106.664
1104,D001_3,V0049,0,Z844_C013618,10.8042,106.662
1105,D001_3,V0086,0,Z845_C031569,10.805,106.665
1106,D001_3,V0049,0,Z846_C025523,10.8031,106.667
1107,D001_3,V0049,0,Z847_C027038,10.8049,106.664
1108,D001_3,V0049,0,Z848_C049133,10.7999,106.671
1109,D001_3,V0049,0,Z849_C000417,10.797,106.673
1110,D001_3,V0049,0,Z850_C016244,10.808,106.666
1111,D001_3,V0049,0,Z851_C049823,10.8036,106.673
1112,D001_3,V0049,0,Z852_C024141,10.8058,106.665
1113,D001_3,V0049,0,Z853_C038651,10.8931,106.705
1114,D001_3,V0049,0,Z854_C035548,10.8929,106.692
1115,D001_3,V0049,0,Z855_C030870,10.8933,106.686
1116,D001_3,V0086,0,Z856_C025376,10.8948,106.672
1117,D001_3,V0049,0,Z857_C000456,10.8836,106.698
1118,D001_3,V0049,0,Z858_C043857,10.8804,106.7
1119,D001_3,V0086,0,Z859_C045882,10.8761,106.704
1120,D001_3,V0049,0,Z860_C029839,10.8838,106.707
1121,D001_3,V0049,0,Z861_C047833,10.8629,106.699
1122,D001_3,V0049,0,Z862_C048195,10.8691,106.707
1123,D001_3,V0049,0,Z863_C037437,10.8704,106.692
1124,D001_3,V0086,0,Z864_C002669,10.8642,106.691
1125,D001_3,V0049,0,Z865_C047956,10.8829,106.688
1126,D001_3,V0049,0,Z866_C029000,10.8867,106.693
1127,D001_3,V0049,0,Z867_C040614,10.873,106.686
1128,D001_3,V0049,0,Z868_C028667,10.8739,106.677
1129,D001_3,V0049,0,Z869_C005548,10.8672,106.679
1130,D001_3,V0049,0,Z870_C044997,10.8819,106.682
1131,D001_3,V0049,0,Z871_C026279,10.8846,106.686
1132,D001_3,V0086,0,Z872_C041566,10.8847,106.683
1133,D001_3,V0049,0,Z873_C002087,10.8868,106.685
1134,D001_3,V0049,0,Z874_C013399,10.8818,106.681
1135,D001_3,V0049,0,Z875_C018635,10.8755,106.684
1136,D001_3,V0049,0,Z876_C025183,10.8794,106.688
1137,D001_3,V0049,0,Z877_C045768,10.8758,106.689
1138,D001_3,V0049,0,Z878_C026665,10.8773,106.694
1139,D001_3,V0086,0,Z879_C025539,10.8772,106.683
1140,D001_3,V0049,0,Z880_C025520,10.8728,106.696
1141,D001_3,V0086,0,Z881_C005490,10.8697,106.693
1142,D001_3,V0049,0,Z882_C004065,10.8674,106.693
1143,D001_3,V0049,0,Z883_C021890,10.8904,106.685
1144,D001_3,V0049,0,Z884_C035402,10.8854,106.696
1145,D001_3,V0049,0,Z885_C012463,10.8823,106.696
1146,D001_3,V0049,0,Z886_C022787,10.8938,106.689
1147,D001_3,V0049,0,Z887_C023278,10.8907,106.694
1148,D001_3,V0049,0,Z888_C023115,10.8935,106.693
1149,D001_3,V0049,0,Z889_C015179,10.8866,106.695
1150,D001_3,V0049,0,Z890_C003372,10.8888,106.695
1151,D001_3,V0086,0,Z891_C028568,10.8953,106.687
1152,D001_3,V0049,0,Z892_C013019,10.8783,106.698
1153,D001_3,V0086,0,Z893_C043425,10.8731,106.701
1154,D001_3,V0086,0,Z894_C008904,10.884,106.699
1155,D001_3,V0049,0,Z895_C015946,10.8716,106.699
1156,D001_3,V0049,0,Z896_C009896,10.8679,106.701
1157,D001_3,V0086,0,Z897_C033566,10.8699,106.704
1158,D001_3,V0086,0,Z898_C030723,10.8667,106.707
1159,D001_3,V0049,0,Z899_C020287,10.8663,106.706
1160,D001_3,V0049,0,Z900_C047114,10.8839,106.701
1161,D001_3,V0049,0,Z901_C024177,10.887,106.701
1162,D001_3,V0049,0,Z902_C012577,10.8887,106.701
1163,D001_3,V0049,0,Z903_C032151,10.8921,106.707
1164,D001_3,V0049,0,Z904_C011238,10.8926,106.702
1165,D001_3,V0049,0,Z905_C032087,10.8938,106.711
1166,D001_3,V0086,0,Z906_C013644,10.8829,106.708
1167,D001_3,V0049,0,Z907_C019331,10.8881,106.717
1168,D001_3,V0086,0,Z908_C021915,10.8858,106.711
1169,D001_3,V0049,0,Z909_C033494,10.8816,106.71
1170,D001_3,V0086,0,Z910_C005948,10.8831,106.704
1171,D001_3,V0049,0,Z911_C008318,10.8791,106.704
1172,D001_3,V0049,0,Z912_C035291,10.8807,106.707
1173,D001_3,V0049,0,Z913_C043825,10.8756,106.717
1174,D001_3,V0086,0,Z914_C000089,10.8741,106.711
1175,D001_3,V0049,0,Z915_C024718,10.8704,106.711
1176,D001_3,V0086,0,Z916_C001899,10.8626,106.711
1177,D001_3,V0049,0,Z917_C029983,10.8662,106.714
1178,D001_3,V0086,0,Z918_C036614,10.8652,106.708
1179,D001_3,V0049,0,Z919_C030070,10.8659,106.707
1180,D001_3,V0049,0,Z920_C010545,10.8003,106.622
1181,D001_3,V0049,0,Z921_C046872,10.7989,106.617
1182,D001_3,V0049,0,Z922_C020954,10.7953,106.623
1183,D001_3,V0049,0,Z923_C021519,10.7855,106.617
1184,D001_3,V0049,0,Z924_C045395,10.7921,106.617
1185,D001_3,V0086,0,Z925_C007545,10.7755,106.626
1186,D001_3,V0049,0,Z926_C043938,10.7884,106.626
1187,D001_3,V0049,0,Z927_C011826,10.7945,106.615
1188,D001_3,V0049,0,Z928_C022194,10.7958,106.61
1189,D001_3,V0049,0,Z929_C035570,10.7829,106.602
1190,D001_3,V0086,0,Z930_C046794,10.7859,106.601
1191,D001_3,V0086,0,Z931_C033045,10.7936,106.601
1192,D001_3,V0086,0,Z932_C013311,10.7783,106.603
1193,D001_3,V0049,0,Z933_C003065,10.7803,106.602
1194,D001_3,V0086,0,Z934_C048863,10.7835,106.6
1195,D001_3,V0086,0,Z935_C030028,10.7774,106.605
1196,D001_3,V0049,0,Z936_C028105,10.7763,106.602
1197,D001_3,V0049,0,Z937_C004514,10.7835,106.612
1198,D001_3,V0049,0,Z938_C023521,10.7821,106.607
1199,D001_3,V0049,0,Z939_C000698,10.7825,106.61
1200,D001_3,V0086,0,Z940_C002682,10.7936,106.607
1201,D001_3,V0049,0,Z941_C009282,10.7774,106.617
1202,D001_3,V0049,0,Z942_C015244,10.796,106.608
1203,D001_3,V0049,0,Z943_C019100,10.7763,106.592
1204,D001_3,V0049,0,Z944_C022271,10.7772,106.587
1205,D001_3,V0049,0,Z945_C006925,10.7749,106.597
1206,D001_3,V0049,0,Z946_C008372,10.7789,106.59
1207,D001_3,V0049,0,Z947_C003907,10.7784,106.595
1208,D001_3,V0049,0,Z948_C029131,10.7849,106.59
1209,D001_3,V0086,0,Z949_C010446,10.7843,106.592
1210,D001_3,V0049,0,Z950_C027017,10.7876,106.593
1211,D001_3,V0086,0,Z951_C022940,10.789,106.596
1212,D001_3,V0049,0,Z952_C007727,10.7793,106.584
1213,D001_3,V0049,0,Z953_C015918,10.8076,106.611
1214,D001_3,V0049,0,Z954_C019326,10.8123,106.608
1215,D001_3,V0049,0,Z955_C025606,10.8034,106.6
1216,D001_3,V0049,0,Z956_C027330,10.8051,106.597
1217,D001_3,V0049,0,Z957_C003832,10.8066,106.601
1218,D001_3,V0049,0,Z958_C038037,10.7935,106.593
1219,D001_3,V0049,0,Z959_C021600,10.7965,106.596
1220,D001_3,V0086,0,Z960_C015476,10.7999,106.594
1221,D001_3,V0049,0,Z961_C043105,10.7959,106.597
1222,D001_3,V0049,0,Z962_C016031,10.8024,106.617
1223,D001_3,V0049,0,Z963_C033105,10.7987,106.608
1224,D001_3,V0049,0,Z964_C024850,10.803,106.613
1225,D001_3,V0049,0,Z965_C019617,10.8049,106.613
1226,D001_3,V0086,0,Z966_C014653,10.8025,106.622
1227,D001_3,V0049,0,Z967_C028115,10.7998,106.586
1228,D001_3,V0086,0,Z968_C046936,10.7932,106.58
1229,D001_3,V0049,0,Z969_C015956,10.7943,106.585
1230,D001_3,V0049,0,Z970_C038999,10.7908,106.582
1231,D001_3,V0049,0,Z971_C048883,10.7898,106.581
1232,D001_3,V0049,0,Z972_C003161,10.8083,106.583
1233,D001_3,V0049,0,Z973_C046159,10.802,106.591
1234,D001_3,V0086,0,Z974_C015631,10.8119,106.592
1235,D001_3,V0049,0,Z975_C002239,10.8113,106.59
1236,D001_3,V0086,0,Z976_C014737,10.81,106.592
1237,D001_3,V0086,0,Z977_C045994,10.8064,106.593
1238,D001_3,V0086,0,Z978_C042464,10.8108,106.595
1239,D001_3,V0086,0,Z979_C049205,10.8148,106.599
1240,D001_3,V0049,0,Z980_C040487,10.8142,106.592
1241,D001_3,V0049,0,Z981_C041644,10.8175,106.585
1242,D001_3,V0049,0,Z982_C034012,10.8535,106.592
1243,D001_3,V0049,0,Z983_C028135,10.8545,106.595
1244,D001_3,V0086,0,Z984_C041179,10.8664,106.592
1245,D001_3,V0086,0,Z985_C022369,10.8627,106.592
1246,D001_3,V0049,0,Z986_C027277,10.8624,106.594
1247,D001_3,V0086,0,Z987_C016251,10.8606,106.594
1248,D001_3,V0049,0,Z988_C027937,10.8562,106.586
1249,D001_3,V0049,0,Z989_C013709,10.8511,106.585
1250,D001_3,V0049,0,Z990_C000233,10.8574,106.584
1251,D001_3,V0049,0,Z991_C033502,10.8613,106.583
1252,D001_3,V0049,0,Z992_C046881,10.8545,106.611
1253,D001_3,V0049,0,Z993_C018744,10.8576,106.6
1254,D001_3,V0049,0,Z994_C033141,10.85,106.601
1255,D001_3,V0086,0,Z995_C008062,10.8514,106.601
1256,D001_3,V0086,0,Z996_C040851,10.8382,106.581
1257,D001_3,V0049,0,Z997_C000161,10.8402,106.585
1258,D001_3,V0086,0,Z998_C012329,10.8416,106.588
1259,D001_3,V0049,0,Z999_C032090,10.8442,106.584
1260,D001_3,V0086,0,Z1000_C038992,10.8427,106.591
1261,D001_3,V0049,0,Z1001_C023425,10.8439,106.591
1262,D001_3,V0049,0,Z1002_C042645,10.8423,106.597
1263,D001_3,V0086,0,Z1003_C011714,10.8409,106.6
1264,D001_3,V0086,0,Z1004_C020395,10.8414,106.601
1265,D001_3,V0086,0,Z1005_C026543,10.848,106.598
1266,D001_3,V0049,0,Z1006_C020885,10.8431,106.605
1267,D001_3,V0049,0,Z1007_C012012,10.8458,106.603
1268,D001_3,V0049,0,Z1008_C011426,10.8462,106.608
1269,D001_3,V0086,0,Z1009_C039009,10.847,106.613
1270,D001_3,V0049,0,Z1010_C031351,10.8353,106.586
1271,D001_3,V0049,0,Z1011_C010217,10.8416,106.592
1272,D001_3,V0086,0,Z1012_C047574,10.8194,106.6
1273,D001_3,V0049,0,Z1013_C015993,10.8266,106.601
1274,D001_3,V0049,0,Z1014_C027145,10.8316,106.605
1275,D001_3,V0049,0,Z1015_C012978,10.8365,106.598
1276,D001_3,V0049,0,Z1016_C002226,10.8373,106.611
1277,D001_3,V0049,0,Z1017_C002076,10.8418,106.607
1278,D001_3,V0049,0,Z1018_C027858,10.8364,106.602
1279,D001_3,V0049,0,Z1019_C030775,10.8414,106.604
1280,D001_3,V0086,0,Z1020_C033710,10.8239,106.587
1281,D001_3,V0049,0,Z1021_C034608,10.8227,106.594
1282,D001_3,V0049,0,Z1022_C017184,10.829,106.581
1283,D001_3,V0049,0,Z1023_C000671,10.8195,106.584
1284,D001_3,V0049,0,Z1024_C042250,10.8304,106.586
1285,D001_3,V0049,0,Z1025_C035184,10.824,106.585
1286,D001_3,V0086,0,Z1026_C020423,10.7939,106.692
1287,D001_3,V0086,0,Z1027_C027444,10.7981,106.684
1288,D001_3,V0086,0,Z1028_C013959,10.7961,106.685
1289,D001_3,V0049,0,Z1029_C047536,10.8021,106.683
1290,D001_3,V0086,0,Z1030_C038728,10.804,106.686
1291,D001_3,V0049,0,Z1031_C031454,10.8068,106.69
1292,D001_3,V0086,0,Z1032_C027621,10.7925,106.696
1293,D001_3,V0049,0,Z1033_C026334,10.8001,106.694
1294,D001_3,V0086,0,Z1034_C031777,10.8042,106.697
1295,D001_3,V0049,0,Z1035_C047636,10.8025,106.698
1296,D001_3,V0086,0,Z1036_C010721,10.8144,106.687
1297,D001_3,V0086,0,Z1037_C028769,10.8134,106.689
1298,D001_3,V0086,0,Z1038_C046131,10.8102,106.685
1299,D001_3,V0049,0,Z1039_C008593,10.8154,106.683
1300,D001_3,V0086,0,Z1040_C048753,10.8145,106.681
1301,D001_3,V0086,0,Z1041_C004505,10.8066,106.684
1302,D001_3,V0086,0,Z1042_C014265,10.8145,106.673
1303,D001_3,V0049,0,Z1043_C001611,10.8151,106.674
1304,D001_3,V0049,0,Z1044_C026653,10.82,106.675
1305,D001_3,V0086,0,Z1045_C006946,10.8139,106.68
1306,D001_3,V0049,0,Z1046_C014842,10.8099,106.675
1307,D001_3,V0049,0,Z1047_C019457,10.8068,106.678
1308,D001_3,V0049,0,Z1048_C014121,10.8036,106.667
1309,D001_3,V0049,0,Z1049_C040139,10.8114,106.671
1310,D001_3,V0049,0,Z1050_C028963,10.8064,106.668
1311,D001_3,V0049,0,Z1051_C049793,10.8156,106.663
1312,D001_3,V0086,0,Z1052_C049924,10.8205,106.663
1313,D001_3,V0049,0,Z1053_C047130,10.8006,106.679
1314,D001_3,V0086,0,Z1054_C002467,10.8008,106.674
1315,D001_3,V0086,0,Z1055_C018071,10.8011,106.67
1316,D001_3,V0049,0,Z1056_C034546,10.8073,106.672
1317,D001_3,V0086,0,Z1057_C016264,10.8084,106.673
1318,D001_3,V0086,0,Z1058_C008839,10.7941,106.673
1319,D001_3,V0049,0,Z1059_C013713,10.7911,106.674
1320,D001_3,V0086,0,Z1060_C004038,10.794,106.677
1321,D001_3,V0086,0,Z1061_C033181,10.7886,106.663
1322,D001_3,V0049,0,Z1062_C028584,10.7956,106.674
1323,D001_3,V0049,0,Z1063_C038489,10.798,106.664
1324,D001_3,V0049,0,Z1064_C041205,10.7858,106.697
1325,D001_3,V0049,0,Z1065_C013961,10.7895,106.684
1326,D001_3,V0086,0,Z1066_C022159,10.7928,106.679
1327,D001_3,V0086,0,Z1067_C018672,10.7866,106.687
1328,D001_3,V0049,0,Z1068_C038939,10.8395,106.654
1329,D001_3,V0086,0,Z1069_C031070,10.8479,106.656
1330,D001_3,V0049,0,Z1070_C007149,10.8446,106.652
1331,D001_3,V0086,0,Z1071_C001060,10.843,106.661
1332,D001_3,V0086,0,Z1072_C024716,10.8352,106.621
1333,D001_3,V0086,0,Z1073_C009273,10.8388,106.625
1334,D001_3,V0086,0,Z1074_C035010,10.8409,106.627
1335,D001_3,V0086,0,Z1075_C024054,10.8399,106.627
1336,D001_3,V0086,0,Z1076_C007456,10.8469,106.627
1337,D001_3,V0086,0,Z1077_C042744,10.8489,106.633
1338,D001_3,V0049,0,Z1078_C026993,10.8383,106.632
1339,D001_3,V0086,0,Z1079_C002857,10.8409,106.629
1340,D001_3,V0049,0,Z1080_C020836,10.8536,106.63
1341,D001_3,V0086,0,Z1081_C030367,10.8551,106.651
1342,D001_3,V0086,0,Z1082_C026617,10.8473,106.649
1343,D001_3,V0086,0,Z1083_C044695,10.8399,106.649
1344,D001_3,V0086,0,Z1084_C037702,10.8466,106.646
1345,D001_3,V0086,0,Z1085_C018465,10.8467,106.643
1346,D001_3,V0049,0,Z1086_C044455,10.8496,106.638
1347,D001_3,V0049,0,Z1087_C046574,10.8429,106.644
1348,D001_3,V0049,0,Z1088_C040916,10.839,106.639
1349,D001_3,V0086,0,Z1089_C008107,10.8395,106.647
1350,D001_3,V0049,0,Z1090_C032853,10.8437,106.635
1351,D001_3,V0049,0,Z1091_C000035,10.8359,106.653
1352,D001_3,V0086,0,Z1092_C005133,10.834,106.651
1353,D001_3,V0086,0,Z1093_C020991,10.8301,106.646
1354,D001_3,V0049,0,Z1094_C032476,10.8271,106.648
1355,D001_3,V0049,0,Z1095_C007769,10.8283,106.657
1356,D001_3,V0086,0,Z1096_C012915,10.8372,106.66
1357,D001_3,V0086,0,Z1097_C040194,10.8315,106.627
1358,D001_3,V0049,0,Z1098_C014506,10.8322,106.633
1359,D001_3,V0086,0,Z1099_C021298,10.8268,106.632
1360,D001_3,V0086,0,Z1100_C002739,10.8242,106.634
1361,D001_3,V0049,0,Z1101_C014946,10.8263,106.639
1362,D001_3,V0086,0,Z1102_C010060,10.8292,106.636
1363,D001_3,V0049,0,Z1103_C049416,10.8259,106.643
1364,D001_3,V0049,0,Z1104_C018244,10.8336,106.644
1365,D001_3,V0086,0,Z1105_C024688,10.7158,106.623
1366,D001_3,V0086,0,Z1106_C021676,10.6927,106.586
1367,D001_3,V0049,0,Z1107_C025696,10.7052,106.593
1368,D001_3,V0049,0,Z1108_C022698,10.6956,106.601
