Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D002_3,C036681,5.967,28.6,High,
D002_3,C036686,9.205,27.6,Low,
D002_3,C036687,2.894,10.9,Medium,
D002_3,C036689,4.002,15.0,Medium,
D002_3,C036693,13.084,49.1,Medium,One-Way
D002_3,C036694,9.497,35.6,Medium,
D002_3,C036695,4.464,16.7,Medium,No Heavy Trucks
D002_3,C036699,3.657,13.7,Medium,
D002_3,C036700,6.803,20.4,Low,
D002_3,C036702,11.776,44.2,Medium,
D002_3,C036704,6.507,24.4,Medium,
D002_3,C036708,12.383,46.4,Medium,
D002_3,C036709,12.041,45.2,Medium,No Heavy Trucks
D002_3,C036713,13.825,51.8,Medium,
D002_3,C036714,10.492,39.3,Medium,
D002_3,C036715,11.519,55.3,High,
D002_3,C036719,9.734,36.5,Medium,
D002_3,C036725,12.13,58.2,High,
D002_3,C036726,10.048,37.7,Medium,
D002_3,C036727,12.245,45.9,Medium,
D002_3,C036729,10.974,41.2,Medium,
D002_3,C036730,5.715,21.4,Medium,
D002_3,C036731,18.891,56.7,Low,
D002_3,C036733,8.839,33.1,Medium,No Heavy Trucks
D002_3,C036738,13.373,64.2,High,
D002_3,C036739,10.802,51.9,High,One-Way
D002_3,C036740,5.478,20.5,Medium,
D002_3,C036742,9.856,47.3,High,
D002_3,C036743,4.596,13.8,Low,One-Way
D002_3,C036744,5.107,15.3,Low,
D002_3,C036747,10.186,38.2,Medium,
D002_3,C036749,13.453,50.4,Medium,
D002_3,C036750,16.044,77.0,High,
D002_3,C036751,16.036,48.1,Low,
D002_3,C036752,14.036,67.4,High,One-Way
D002_3,C036754,5.107,15.3,Low,
D002_3,C036756,8.198,39.4,High,
D002_3,C036757,10.179,38.2,Medium,
D002_3,C036761,14.862,71.3,High,
D002_3,C036762,13.552,65.0,High,No Heavy Trucks
D002_3,C036763,12.709,38.1,Low,No Heavy Trucks
D002_3,C036764,5.748,21.6,Medium,
D002_3,C036765,13.07,39.2,Low,No Heavy Trucks
D002_3,C036767,14.518,69.7,High,
D002_3,C036768,15.711,58.9,Medium,
D002_3,C036777,7.351,27.6,Medium,
D002_3,C036779,5.73,21.5,Medium,
D002_3,C036782,11.702,56.2,High,
D002_3,C036796,11.911,57.2,High,
D002_3,C036797,10.996,41.2,Medium,
D002_3,C036799,11.534,43.3,Medium,
D002_3,C036804,7.784,29.2,Medium,
D002_3,C036805,12.807,48.0,Medium,One-Way
D002_3,C036818,12.943,48.5,Medium,One-Way
D002_3,C036819,6.641,31.9,High,
D002_3,C036820,16.621,62.3,Medium,
D002_3,C036822,16.757,50.3,Low,
D002_3,C036832,13.144,49.3,Medium,
D002_3,C036833,3.239,12.1,Medium,
D002_3,C036839,12.507,46.9,Medium,One-Way
D002_3,C036840,18.222,54.7,Low,One-Way
D002_3,C036842,1.123,4.2,Medium,
D002_3,C036851,11.497,43.1,Medium,
D002_3,C036862,9.342,44.8,High,
D002_3,C036865,16.817,63.1,Medium,
D002_3,C036869,17.571,65.9,Medium,
D002_3,C036872,6.254,30.0,High,
D002_3,C036878,13.252,39.8,Low,
D002_3,C036882,11.704,43.9,Medium,
D002_3,C036887,14.876,44.6,Low,
D002_3,C036895,10.586,39.7,Medium,
D002_3,C036897,11.034,53.0,High,
D002_3,C036899,11.315,33.9,Low,One-Way
D002_3,C036901,12.41,59.6,High,
D002_3,C036902,6.733,32.3,High,One-Way
D002_3,C036903,12.275,46.0,Medium,
D002_3,C036916,8.112,30.4,Medium,
D002_3,C036918,10.377,49.8,High,One-Way
D002_3,C036921,13.359,64.1,High,
D002_3,C036922,14.512,69.7,High,
D002_3,C036924,6.22,23.3,Medium,
D002_3,C036928,9.354,35.1,Medium,
D002_3,C036932,11.323,54.4,High,
D002_3,C036936,12.971,48.6,Medium,
D002_3,C036939,12.031,45.1,Medium,One-Way
D002_3,C036941,11.593,43.5,Medium,
D002_3,C036943,14.037,42.1,Low,
D002_3,C036950,7.842,29.4,Medium,
D002_3,C036956,13.063,49.0,Medium,
D002_3,C036958,11.599,43.5,Medium,No Heavy Trucks
D002_3,C036962,8.605,41.3,High,
D002_3,C036963,5.549,20.8,Medium,
D002_3,C036966,11.618,55.8,High,
D002_3,C036967,14.607,54.8,Medium,
D002_3,C036968,13.578,50.9,Medium,
D002_3,C036969,10.702,40.1,Medium,
D002_3,C036971,12.814,61.5,High,No Heavy Trucks
D002_3,C036975,6.996,26.2,Medium,
D002_3,C036979,13.931,52.2,Medium,
D002_3,C036980,13.748,51.6,Medium,No Heavy Trucks
D002_3,C036995,1.37,5.1,Medium,
D002_3,C036997,10.526,39.5,Medium,
D002_3,C036999,5.135,24.7,High,
D002_3,C037006,16.011,76.9,High,One-Way
D002_3,C037007,7.094,21.3,Low,
D002_3,C037011,12.326,46.2,Medium,
D002_3,C037012,7.067,21.2,Low,
D002_3,C037014,8.885,42.6,High,
D002_3,C037022,14.924,56.0,Medium,No Heavy Trucks
D002_3,C037023,13.587,40.8,Low,One-Way
D002_3,C037028,11.575,43.4,Medium,
D002_3,C037031,6.299,30.2,High,One-Way
D002_3,C037035,1.95,7.3,Medium,
D002_3,C037036,14.38,53.9,Medium,
D002_3,C037038,11.67,35.0,Low,
D002_3,C037040,10.861,52.1,High,
D002_3,C037042,11.259,42.2,Medium,
D002_3,C037043,15.294,45.9,Low,
D002_3,C037045,15.472,58.0,Medium,
D002_3,C037051,4.415,13.2,Low,
D002_3,C037052,11.026,52.9,High,
D002_3,C037053,6.604,24.8,Medium,
D002_3,C037055,4.658,17.5,Medium,
D002_3,C037058,11.909,44.7,Medium,No Heavy Trucks
D002_3,C037064,16.259,61.0,Medium,
D002_3,C037068,11.615,43.6,Medium,
D002_3,C037069,13.417,40.3,Low,
D002_3,C037071,10.836,32.5,Low,
D002_3,C037077,9.59,46.0,High,One-Way
D002_3,C037078,4.494,16.9,Medium,
D002_3,C037088,17.953,53.9,Low,
D002_3,C037093,12.159,36.5,Low,One-Way
D002_3,C037095,8.452,40.6,High,
D002_3,C037096,6.902,25.9,Medium,One-Way
D002_3,C037098,13.149,49.3,Medium,
D002_3,C037099,11.101,41.6,Medium,
D002_3,C037100,7.912,38.0,High,
D002_3,C037102,11.637,43.6,Medium,
D002_3,C037108,14.682,44.0,Low,One-Way
D002_3,C037111,1.514,7.3,High,One-Way
D002_3,C037115,12.369,46.4,Medium,
D002_3,C037117,7.064,33.9,High,One-Way
D002_3,C037118,6.552,24.6,Medium,
D002_3,C037119,11.965,44.9,Medium,
D002_3,C037122,14.912,44.7,Low,
D002_3,C037123,11.558,55.5,High,
D002_3,C037124,7.078,21.2,Low,
D002_3,C037125,4.569,13.7,Low,
D002_3,C037128,15.168,56.9,Medium,
D002_3,C037130,8.359,31.3,Medium,
D002_3,C037132,8.916,33.4,Medium,One-Way
D002_3,C037133,8.713,26.1,Low,
D002_3,C037134,15.384,46.2,Low,
D002_3,C037137,11.645,43.7,Medium,No Heavy Trucks
D002_3,C037138,16.902,63.4,Medium,
D002_3,C037143,1.859,7.0,Medium,
D002_3,C037147,15.216,45.6,Low,One-Way
D002_3,C037148,9.573,35.9,Medium,
D002_3,C037149,13.016,48.8,Medium,
D002_3,C037150,10.583,39.7,Medium,
D002_3,C037153,11.571,55.5,High,
D002_3,C037154,4.575,17.2,Medium,
D002_3,C037169,12.805,61.5,High,
D002_3,C037170,4.281,16.1,Medium,
D002_3,C037179,8.033,30.1,Medium,
D002_3,C037180,9.511,35.7,Medium,
D002_3,C037183,9.898,29.7,Low,
D002_3,C037184,12.266,58.9,High,
D002_3,C037185,15.514,58.2,Medium,
D002_3,C037189,11.446,34.3,Low,
D002_3,C037192,13.524,64.9,High,
D002_3,C037200,7.003,26.3,Medium,
D002_3,C037201,11.891,44.6,Medium,
D002_3,C037202,13.892,52.1,Medium,
D002_3,C037206,16.596,62.2,Medium,
D002_3,C037213,12.535,37.6,Low,
D002_3,C037214,10.709,40.2,Medium,
D002_3,C037215,11.588,34.8,Low,
D002_3,C037218,6.332,23.7,Medium,One-Way
D002_3,C037220,10.41,39.0,Medium,
D002_3,C037223,8.682,41.7,High,
D002_3,C037224,6.46,24.2,Medium,
D002_3,C037231,11.102,53.3,High,
D002_3,C037233,7.13,26.7,Medium,
D002_3,C037234,10.742,51.6,High,
D002_3,C037237,12.472,46.8,Medium,No Heavy Trucks
D002_3,C037241,10.072,37.8,Medium,
D002_3,C037242,7.008,26.3,Medium,
D002_3,C037243,6.83,20.5,Low,
D002_3,C037251,10.951,32.9,Low,One-Way
D002_3,C037254,5.934,28.5,High,
D002_3,C037256,13.194,49.5,Medium,One-Way
D002_3,C037258,7.334,35.2,High,
D002_3,C037259,9.363,28.1,Low,
D002_3,C037260,11.704,56.2,High,
D002_3,C037262,17.097,64.1,Medium,One-Way
D002_3,C037266,5.434,20.4,Medium,
D002_3,C037268,16.093,60.4,Medium,
D002_3,C037272,16.349,49.0,Low,
D002_3,C037273,14.537,43.6,Low,
D002_3,C037275,2.741,10.3,Medium,One-Way
D002_3,C037277,2.097,7.9,Medium,No Heavy Trucks
D002_3,C037279,9.7,29.1,Low,
D002_3,C037280,3.697,17.7,High,
D002_3,C037283,12.617,60.6,High,No Heavy Trucks
D002_3,C037294,9.442,35.4,Medium,
D002_3,C037297,12.256,58.8,High,
D002_3,C037300,11.834,44.4,Medium,
D002_3,C037301,12.228,45.9,Medium,
D002_3,C037304,14.338,53.8,Medium,No Heavy Trucks
D002_3,C037306,12.508,60.0,High,
D002_3,C037307,9.069,27.2,Low,
D002_3,C037312,5.869,22.0,Medium,
D002_3,C037314,4.433,16.6,Medium,
D002_3,C037317,3.469,13.0,Medium,One-Way
D002_3,C037318,15.185,56.9,Medium,One-Way
D002_3,C037321,6.16,29.6,High,
D002_3,C037322,6.739,20.2,Low,
D002_3,C037324,14.058,67.5,High,
D002_3,C037330,15.26,57.2,Medium,No Heavy Trucks
D002_3,C037332,6.193,23.2,Medium,No Heavy Trucks
D002_3,C037335,11.559,55.5,High,One-Way
D002_3,C037338,11.648,34.9,Low,
D002_3,C037339,6.4,24.0,Medium,
D002_3,C037346,15.272,57.3,Medium,
D002_3,C037349,12.162,36.5,Low,
D002_3,C037350,5.993,22.5,Medium,No Heavy Trucks
D002_3,C037351,6.175,23.2,Medium,
D002_3,C037364,7.127,26.7,Medium,
D002_3,C037365,12.646,47.4,Medium,No Heavy Trucks
D002_3,C037367,17.236,64.6,Medium,
D002_3,C037368,16.298,48.9,Low,One-Way
D002_3,C037369,2.057,7.7,Medium,
D002_3,C037370,8.386,40.3,High,
D002_3,C037374,5.262,19.7,Medium,
D002_3,C037377,12.841,38.5,Low,
D002_3,C037378,13.233,49.6,Medium,
D002_3,C037382,13.24,63.6,High,One-Way
D002_3,C037386,13.098,49.1,Medium,
D002_3,C037387,7.532,28.2,Medium,
D002_3,C037388,16.378,49.1,Low,
D002_3,C037393,8.968,43.0,High,
D002_3,C037399,12.772,47.9,Medium,
D002_3,C037402,7.559,36.3,High,
D002_3,C037403,11.417,42.8,Medium,
D002_3,C037414,8.729,32.7,Medium,
D002_3,C037417,3.687,11.1,Low,
D002_3,C037418,5.04,15.1,Low,
D002_3,C037423,8.7,41.8,High,No Heavy Trucks
D002_3,C037435,7.023,33.7,High,One-Way
D002_3,C037438,6.862,25.7,Medium,
D002_3,C037440,4.989,15.0,Low,
D002_3,C037442,2.795,13.4,High,
D002_3,C037447,9.947,29.8,Low,
D002_3,C037450,10.66,40.0,Medium,One-Way
D002_3,C037452,9.474,35.5,Medium,
D002_3,C037453,0.908,4.4,High,
D002_3,C037454,10.292,49.4,High,
D002_3,C037462,6.065,18.2,Low,
D002_3,C037464,12.942,62.1,High,
D002_3,C037467,4.598,22.1,High,
D002_3,C037468,8.009,30.0,Medium,
D002_3,C037470,10.598,50.9,High,
D002_3,C037473,4.17,15.6,Medium,
D002_3,C037475,14.86,71.3,High,
D002_3,C037480,2.756,13.2,High,
D002_3,C037481,8.913,26.7,Low,
D002_3,C037483,16.851,63.2,Medium,
D002_3,C037486,12.65,47.4,Medium,
D002_3,C037488,9.846,36.9,Medium,
D002_3,C037495,5.266,25.3,High,
D002_3,C037499,13.767,66.1,High,One-Way
D002_3,C037503,8.307,39.9,High,
D002_3,C037506,4.864,18.2,Medium,
D002_3,C037507,11.742,44.0,Medium,One-Way
D002_3,C037508,3.288,9.9,Low,
D002_3,C037509,9.427,45.2,High,
D002_3,C037510,13.659,51.2,Medium,
D002_3,C037515,15.533,58.2,Medium,No Heavy Trucks
D002_3,C037519,14.941,56.0,Medium,No Heavy Trucks
D002_3,C037525,6.711,25.2,Medium,
D002_3,C037533,13.349,50.1,Medium,
D002_3,C037534,14.889,55.8,Medium,
D002_3,C037536,7.318,27.4,Medium,
D002_3,C037537,8.943,33.5,Medium,
D002_3,C037539,9.089,34.1,Medium,One-Way
D002_3,C037540,10.596,39.7,Medium,
D002_3,C037541,9.531,28.6,Low,
D002_3,C037545,15.267,45.8,Low,
D002_3,C037547,12.966,38.9,Low,No Heavy Trucks
D002_3,C037549,13.513,64.9,High,
D002_3,C037550,10.12,37.9,Medium,
D002_3,C037552,7.244,27.2,Medium,No Heavy Trucks
D002_3,C037555,10.783,40.4,Medium,No Heavy Trucks
D002_3,C037558,11.409,34.2,Low,No Heavy Trucks
D002_3,C037559,11.909,44.7,Medium,
D002_3,C037562,12.843,48.2,Medium,
D002_3,C037563,5.981,22.4,Medium,
D002_3,C037565,13.529,50.7,Medium,
D002_3,C037566,13.51,64.8,High,
D002_3,C037571,18.359,88.1,High,
D002_3,C037572,1.546,5.8,Medium,
D002_3,C037573,9.102,27.3,Low,
D002_3,C037575,1.96,5.9,Low,
D002_3,C037577,13.734,51.5,Medium,
D002_3,C037581,12.753,47.8,Medium,No Heavy Trucks
D002_3,C037582,5.422,20.3,Medium,One-Way
D002_3,C037584,10.17,30.5,Low,
D002_3,C037585,13.569,40.7,Low,
D002_3,C037587,15.018,45.1,Low,
D002_3,C037590,5.866,17.6,Low,
D002_3,C037593,8.673,26.0,Low,One-Way
D002_3,C037595,12.66,60.8,High,One-Way
D002_3,C037596,7.647,22.9,Low,
D002_3,C037597,14.901,55.9,Medium,No Heavy Trucks
D002_3,C037599,10.489,50.3,High,
D002_3,C037600,8.015,30.1,Medium,
D002_3,C037602,7.982,29.9,Medium,
D002_3,C037603,10.66,40.0,Medium,
D002_3,C037608,4.608,13.8,Low,
D002_3,C037611,9.999,37.5,Medium,
D002_3,C037617,7.637,36.7,High,
D002_3,C037619,13.464,50.5,Medium,
D002_3,C037620,10.409,31.2,Low,
D002_3,C037624,5.694,21.4,Medium,
D002_3,C037633,4.487,16.8,Medium,
D002_3,C037634,13.079,49.0,Medium,
D002_3,C037636,14.6,70.1,High,
D002_3,C037638,12.694,47.6,Medium,
D002_3,C037641,9.948,37.3,Medium,
D002_3,C037644,10.414,31.2,Low,
D002_3,C037645,10.197,38.2,Medium,
D002_3,C037648,15.696,75.3,High,
D002_3,C037649,6.48,31.1,High,No Heavy Trucks
D002_3,C037650,14.579,54.7,Medium,
D002_3,C037652,17.02,63.8,Medium,
D002_3,C037653,6.501,19.5,Low,One-Way
D002_3,C037654,5.604,21.0,Medium,
D002_3,C037656,6.674,25.0,Medium,
D002_3,C037658,9.17,27.5,Low,
D002_3,C037667,12.223,58.7,High,
D002_3,C037668,4.653,22.3,High,
D002_3,C037670,8.217,30.8,Medium,
D002_3,C037673,11.932,57.3,High,
D002_3,C037675,5.489,20.6,Medium,No Heavy Trucks
D002_3,C037681,6.318,19.0,Low,
D002_3,C037685,10.101,37.9,Medium,
D002_3,C037687,7.478,35.9,High,
D002_3,C037689,12.893,61.9,High,
D002_3,C037692,5.545,20.8,Medium,
D002_3,C037694,11.108,33.3,Low,
D002_3,C037696,3.176,9.5,Low,
D002_3,C037704,13.495,50.6,Medium,One-Way
D002_3,C037710,10.43,39.1,Medium,
D002_3,C037716,9.871,29.6,Low,No Heavy Trucks
D002_3,C037718,14.556,43.7,Low,
D002_3,C037722,10.313,38.7,Medium,
D002_3,C037723,11.625,55.8,High,
D002_3,C037726,12.437,46.6,Medium,
D002_3,C037728,8.49,31.8,Medium,
D002_3,C037729,13.13,49.2,Medium,
D002_3,C037730,7.544,22.6,Low,
D002_3,C037731,8.134,24.4,Low,
D002_3,C037732,11.031,41.4,Medium,
D002_3,C037733,10.987,41.2,Medium,One-Way
D002_3,C037734,13.338,40.0,Low,
D002_3,C037741,11.518,43.2,Medium,
D002_3,C037742,4.443,13.3,Low,
D002_3,C037743,6.616,24.8,Medium,One-Way
D002_3,C037747,12.592,47.2,Medium,
D002_3,C037749,15.54,74.6,High,
D002_3,C037750,6.987,33.5,High,No Heavy Trucks
D002_3,C037752,8.581,32.2,Medium,
D002_3,C037755,11.766,35.3,Low,
D002_3,C037760,0.707,2.7,Medium,
D002_3,C037761,6.971,20.9,Low,One-Way
D002_3,C037764,13.437,50.4,Medium,No Heavy Trucks
D002_3,C037766,10.038,30.1,Low,One-Way
D002_3,C037767,16.808,80.7,High,
D002_3,C037770,7.123,34.2,High,
D002_3,C037771,1.173,5.6,High,
D002_3,C037773,10.318,38.7,Medium,One-Way
D002_3,C037775,9.62,46.2,High,
D002_3,C037777,2.432,7.3,Low,
D002_3,C037780,15.262,57.2,Medium,
D002_3,C037783,10.659,51.2,High,
D002_3,C037786,3.853,11.6,Low,
D002_3,C037788,10.961,41.1,Medium,
D002_3,C037791,13.337,64.0,High,
D002_3,C037794,6.627,24.8,Medium,No Heavy Trucks
D002_3,C037801,8.593,32.2,Medium,One-Way
D002_3,C037803,12.196,58.5,High,
D002_3,C037805,11.108,41.7,Medium,No Heavy Trucks
D002_3,C037809,1.492,5.6,Medium,
D002_3,C037814,8.389,25.2,Low,
D002_3,C037815,1.211,5.8,High,One-Way
D002_3,C037820,9.736,46.7,High,
D002_3,C037822,11.935,35.8,Low,
D002_3,C037825,4.884,18.3,Medium,
D002_3,C037829,15.589,58.5,Medium,
D002_3,C037836,13.661,65.6,High,
D002_3,C037837,13.488,40.5,Low,No Heavy Trucks
D002_3,C037838,14.687,55.1,Medium,
D002_3,C037841,3.318,15.9,High,
D002_3,C037842,4.197,20.1,High,
D002_3,C037848,1.863,8.9,High,
D002_3,C037850,8.286,31.1,Medium,
D002_3,C037851,12.126,36.4,Low,
D002_3,C037854,5.259,15.8,Low,One-Way
D002_3,C037857,8.925,33.5,Medium,
D002_3,C037858,10.34,38.8,Medium,
D002_3,C037859,15.999,48.0,Low,One-Way
D002_3,C037867,2.933,11.0,Medium,
D002_3,C037868,6.273,23.5,Medium,
D002_3,C037871,9.197,44.1,High,
D002_3,C037872,13.52,64.9,High,
D002_3,C037876,6.86,20.6,Low,
D002_3,C037877,16.683,80.1,High,
D002_3,C037878,6.96,20.9,Low,One-Way
D002_3,C037880,10.975,32.9,Low,
D002_3,C037881,5.696,21.4,Medium,
D002_3,C037885,10.256,38.5,Medium,One-Way
D002_3,C037888,13.858,52.0,Medium,
D002_3,C037890,7.594,36.4,High,
D002_3,C037891,3.085,9.3,Low,
D002_3,C037892,4.045,15.2,Medium,
D002_3,C037900,8.017,38.5,High,
D002_3,C037902,15.214,45.6,Low,
D002_3,C037903,11.11,53.3,High,
D002_3,C037905,7.81,29.3,Medium,
D002_3,C037909,14.837,44.5,Low,
D002_3,C037912,14.303,53.6,Medium,
D002_3,C037916,10.45,39.2,Medium,
D002_3,C037918,9.235,44.3,High,
D002_3,C037920,4.906,18.4,Medium,No Heavy Trucks
D002_3,C037922,9.55,45.8,High,
D002_3,C037925,6.28,23.6,Medium,
D002_3,C037931,5.044,18.9,Medium,
D002_3,C037932,11.502,34.5,Low,
D002_3,C037934,12.291,36.9,Low,
D002_3,C037937,13.696,41.1,Low,
D002_3,C037938,11.444,34.3,Low,
D002_3,C037940,9.252,34.7,Medium,
D002_3,C037941,11.28,33.8,Low,
D002_3,C037942,11.285,54.2,High,
D002_3,C037943,12.15,36.4,Low,
D002_3,C037945,8.401,40.3,High,
D002_3,C037948,7.369,27.6,Medium,
D002_3,C037950,4.388,21.1,High,
D002_3,C037951,13.504,64.8,High,
D002_3,C037953,3.717,13.9,Medium,
D002_3,C037958,16.711,62.7,Medium,
D002_3,C037959,9.377,35.2,Medium,
D002_3,C037960,10.542,39.5,Medium,One-Way
D002_3,C037961,12.952,48.6,Medium,
D002_3,C037964,13.115,49.2,Medium,
D002_3,C037968,8.529,32.0,Medium,No Heavy Trucks
D002_3,C037969,14.795,44.4,Low,
D002_3,C037970,15.608,74.9,High,
D002_3,C037971,12.436,37.3,Low,
D002_3,C037975,11.757,35.3,Low,
D002_3,C037977,11.453,43.0,Medium,One-Way
D002_3,C037980,13.04,39.1,Low,
D002_3,C037982,11.806,44.3,Medium,
D002_3,C037984,5.763,21.6,Medium,
D002_3,C037985,9.029,33.9,Medium,
D002_3,C037987,4.191,15.7,Medium,
D002_3,C037989,6.34,19.0,Low,
D002_3,C037990,9.572,35.9,Medium,
D002_3,C037994,15.603,74.9,High,
D002_3,C037996,14.339,43.0,Low,
D002_3,C037997,10.53,39.5,Medium,
D002_3,C037998,15.396,57.7,Medium,
D002_3,C037999,16.576,79.6,High,No Heavy Trucks
D002_3,C038000,8.267,31.0,Medium,
D002_3,C038003,14.462,43.4,Low,
D002_3,C038007,5.477,16.4,Low,
D002_3,C038009,12.77,47.9,Medium,
D002_3,C038013,15.65,58.7,Medium,No Heavy Trucks
D002_3,C038015,16.497,79.2,High,No Heavy Trucks
D002_3,C038016,9.454,28.4,Low,
D002_3,C038018,13.474,40.4,Low,One-Way
D002_3,C038025,11.443,54.9,High,
D002_3,C038029,1.688,8.1,High,
D002_3,C038030,11.714,43.9,Medium,
D002_3,C038034,4.443,13.3,Low,
D002_3,C038035,12.295,59.0,High,
D002_3,C038036,9.57,35.9,Medium,
D002_3,C038038,13.976,67.1,High,
D002_3,C038039,9.25,44.4,High,
D002_3,C038043,18.053,86.7,High,
D002_3,C038044,10.845,40.7,Medium,
D002_3,C038045,3.782,14.2,Medium,
D002_3,C038048,12.492,46.8,Medium,
D002_3,C038049,14.58,54.7,Medium,
D002_3,C038050,7.941,29.8,Medium,No Heavy Trucks
D002_3,C038051,7.151,26.8,Medium,
D002_3,C038052,14.533,69.8,High,
D002_3,C038053,8.486,25.5,Low,
D002_3,C038054,6.905,20.7,Low,
D002_3,C038057,14.191,68.1,High,
D002_3,C038064,5.348,25.7,High,
D002_3,C038065,10.649,31.9,Low,One-Way
D002_3,C038066,6.772,20.3,Low,
D002_3,C038070,13.614,51.1,Medium,
D002_3,C038071,4.404,13.2,Low,
D002_3,C038072,15.222,45.7,Low,
D002_3,C038073,10.576,31.7,Low,
D002_3,C038074,4.615,17.3,Medium,One-Way
D002_3,C038075,8.332,31.2,Medium,
D002_3,C038078,14.276,53.5,Medium,
D002_3,C038082,6.847,25.7,Medium,
D002_3,C038089,12.374,46.4,Medium,
D002_3,C038090,3.511,13.2,Medium,
D002_3,C038091,7.459,35.8,High,
D002_3,C038094,11.062,53.1,High,
D002_3,C038100,6.698,25.1,Medium,One-Way
D002_3,C038101,5.979,22.4,Medium,
D002_3,C038104,12.093,36.3,Low,
D002_3,C038107,11.324,42.5,Medium,
D002_3,C038110,10.48,31.4,Low,
D002_3,C038111,14.076,67.6,High,
D002_3,C038116,5.473,26.3,High,
D002_3,C038119,0.607,2.9,High,
D002_3,C038121,0.979,3.7,Medium,
D002_3,C038125,12.195,45.7,Medium,
D002_3,C038128,15.334,57.5,Medium,
D002_3,C038135,16.255,61.0,Medium,No Heavy Trucks
D002_3,C038136,11.499,55.2,High,
D002_3,C038137,6.651,24.9,Medium,
D002_3,C038139,6.8,25.5,Medium,
D002_3,C038141,14.896,71.5,High,One-Way
D002_3,C038142,15.646,58.7,Medium,
D002_3,C038150,14.88,55.8,Medium,
D002_3,C038154,9.068,43.5,High,
D002_3,C038155,4.088,12.3,Low,
D002_3,C038158,5.639,16.9,Low,
D002_3,C038164,14.889,55.8,Medium,
D002_3,C038166,2.889,13.9,High,
D002_3,C038167,0.636,3.1,High,
D002_3,C038170,12.142,45.5,Medium,
D002_3,C038171,10.084,37.8,Medium,
D002_3,C038173,13.473,50.5,Medium,
D002_3,C038176,11.656,43.7,Medium,
D002_3,C038182,14.561,69.9,High,
D002_3,C038187,1.487,4.5,Low,
D002_3,C038190,10.37,38.9,Medium,
D002_3,C038191,16.663,62.5,Medium,No Heavy Trucks
D002_3,C038194,11.407,42.8,Medium,
D002_3,C038196,9.197,27.6,Low,
D002_3,C038202,7.621,36.6,High,
D002_3,C038203,15.092,45.3,Low,
D002_3,C038204,15.182,56.9,Medium,
D002_3,C038205,10.111,37.9,Medium,
D002_3,C038208,15.27,57.3,Medium,
D002_3,C038209,9.813,36.8,Medium,
D002_3,C038213,14.858,55.7,Medium,
D002_3,C038216,6.358,30.5,High,
D002_3,C038218,11.362,42.6,Medium,
D002_3,C038220,6.774,25.4,Medium,
D002_3,C038223,10.757,40.3,Medium,One-Way
D002_3,C038226,14.836,55.6,Medium,One-Way
D002_3,C038231,14.601,54.8,Medium,
D002_3,C038238,1.851,6.9,Medium,
D002_3,C038241,13.382,50.2,Medium,One-Way
D002_3,C038244,8.804,26.4,Low,
D002_3,C038255,5.373,20.2,Medium,One-Way
D002_3,C038261,14.112,42.3,Low,
D002_3,C038262,9.127,34.2,Medium,
D002_3,C038263,12.376,46.4,Medium,
D002_3,C038270,9.696,36.4,Medium,
D002_3,C038271,3.669,13.8,Medium,
D002_3,C038275,12.148,45.6,Medium,
D002_3,C038278,15.514,58.2,Medium,
D002_3,C038282,9.048,33.9,Medium,No Heavy Trucks
D002_3,C038287,5.321,20.0,Medium,
D002_3,C038288,13.331,50.0,Medium,
D002_3,C038289,11.458,43.0,Medium,
D002_3,C038290,2.948,11.1,Medium,
D002_3,C038293,12.636,47.4,Medium,
D002_3,C038295,7.828,23.5,Low,
D002_3,C038296,12.515,37.5,Low,One-Way
D002_3,C038297,4.971,18.6,Medium,No Heavy Trucks
D002_3,C038301,13.276,49.8,Medium,
D002_3,C038306,7.305,27.4,Medium,
D002_3,C038309,12.477,46.8,Medium,
D002_3,C038310,10.266,38.5,Medium,One-Way
D002_3,C038314,7.103,26.6,Medium,
D002_3,C038315,10.313,38.7,Medium,
D002_3,C038323,1.02,3.8,Medium,
D002_3,C038325,12.198,58.5,High,
D002_3,C038326,15.033,72.2,High,
D002_3,C038328,10.087,37.8,Medium,One-Way
D002_3,C038331,3.912,18.8,High,
D002_3,C038332,9.245,44.4,High,
D002_3,C038334,12.637,47.4,Medium,One-Way
D002_3,C038340,11.531,43.2,Medium,
D002_3,C038347,9.455,28.4,Low,
D002_3,C038350,15.172,56.9,Medium,
D002_3,C038352,9.658,46.4,High,
D002_3,C038355,9.88,29.6,Low,
D002_3,C038359,9.297,44.6,High,
D002_3,C038362,10.76,40.3,Medium,
D002_3,C038366,9.881,37.1,Medium,
D002_3,C038367,7.594,36.5,High,
D002_3,C038370,3.456,16.6,High,
D002_3,C038371,5.334,25.6,High,
D002_3,C038376,7.374,22.1,Low,
D002_3,C038377,11.392,42.7,Medium,One-Way
D002_3,C038379,13.17,49.4,Medium,One-Way
D002_3,C038380,14.451,54.2,Medium,
D002_3,C038383,6.504,24.4,Medium,
D002_3,C038386,18.172,68.1,Medium,
D002_3,C038387,10.523,39.5,Medium,
D002_3,C038390,8.847,26.5,Low,
D002_3,C038394,12.911,48.4,Medium,
D002_3,C038401,12.541,37.6,Low,
D002_3,C038407,6.604,19.8,Low,
D002_3,C038409,11.946,44.8,Medium,No Heavy Trucks
D002_3,C038415,15.997,76.8,High,
D002_3,C038416,6.6,31.7,High,
